,Category,Category FR,Cluster,Cluster FR,Count,Link,Original,Product,Source,Weight
801,Beauty Accessories,Beauty Accessories,remover make washable cotton,remover make washable cotton,2.0,https://i.etsystatic.com/15490373/d/il/7714cb/2171752012/il_340x270.2171752012_gylf.jpg?version=0,Remover Make Washable Cotton,remover make washable cotton,etsy,1
802,Beauty Accessories,Beauty Accessories,10pc micro pave cz letter pendant initial charm alphabet diy jewelry accessor 11x9mm gold,10pc micro pave cz letter pendant initial charm alphabet diy jewelry accessor 11x9mm gold,1.0,https://i.etsystatic.com/19801421/d/il/89c1cc/1996011204/il_340x270.1996011204_1zk3.jpg?version=0,10Pc Micro Pave Cz Letter Pendant Initial Charm Alphabet Diy Jewelry Accessor 11X9Mm Gold,10pc micro pave cz letter pendant initial charm alphabet diy jewelry accessor 11x9mm gold,etsy,1
803,Beauty Accessories,Beauty Accessories,30 pack kirby grip,30 pack kirby grip,1.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw62c324f3/product/11873003_01_001_01.jpg?sw=245&sh=279&sm=fit,30 Pack Kirby Grip,30 pack kirby grip,hema,1
658,Beach And Pool Accessories,Beach And Pool Accessories,pool beach towel accessor,pool beach towel accessor,209.0,https://s.alicdn.com/@sc01/kf/HTB1gW1RbbH1gK0jSZFwq6A7aXXac/Swimming-Pool-Accessories-Wholesale-Price-Garden-Stand.jpg_300x300.jpg,Pool Beach Towel Accessor,beach pool accessor towel,alibaba,1
669,Beach And Pool Accessories,Beach And Pool Accessories,pvc inflatable beer pong ball table,pvc inflatable beer pong ball table,200.0,https://www.cloudways.com/blog/wp-content/uploads/PVC-Inflatable-Beer-Pong-Ball-Table.jpg,Pvc Inflatable Beer Pong Ball Table,pvc inflatable beer pong ball table,Trendy,1
670,Beach And Pool Accessories,Beach And Pool Accessories,baby kid water play mat,baby kid water play mat,200.0,https://www.cloudways.com/blog/wp-content/uploads/Baby-Kids-Water-Play-Mat.jpg,Baby Kids Water Play Mat,baby kid water play mat,Trendy,1
664,Beach And Pool Accessories,Beach And Pool Accessories,inflatable sprinkler fun summer,inflatable sprinkler fun summer,3.0,https://m.media-amazon.com/images/I/810hN05SCpL._AC_UL320_ML3_.jpg,Inflatable Sprinkler Fun Summer,inflatable sprinkler fun summer,amazon,1
665,Beach And Pool Accessories,Beach And Pool Accessories,bar drink part pool,bar drink part pool,2.0,https://m.media-amazon.com/images/I/51TYkEPWvdL._AC_UL320_ML3_.jpg,Bar Drink Part Pool,bar drink part pool,amazon,1
666,Beach And Pool Accessories,Beach And Pool Accessories,backpack waterproof,backpack waterproof,2.0,https://m.media-amazon.com/images/I/71cevFHlkVL._AC_UL320_ML3_.jpg,Backpack Waterproof,backpack waterproof,amazon,1
667,Beach And Pool Accessories,Beach And Pool Accessories,lounge chair chaise,lounge chair chaise,2.0,https://i.etsystatic.com/18195209/d/il/ec3ef5/1908647972/il_340x270.1908647972_gs0j.jpg?version=0,Lounge Chair Chaise,lounge chair chaise,etsy,1
668,Beach And Pool Accessories,Beach And Pool Accessories,aqua cabana pink edition ultimate floating sun shade system water activit durable inflatable portable pink,aqua cabana pink edition ultimate floating sun shade system water activit durable inflatable portable pink,1.0,https://m.media-amazon.com/images/I/9194JoimICL._AC_UL320_ML3_.jpg,Aqua Cabana Pink Edition Ultimate Floating Sun Shade System Water Activit Durable Inflatable Portable Pink,aqua cabana pink edition ultimate floating sun shade system water activit durable inflatable portable pink,amazon,1
