,Category,Category FR,Cluster,Cluster FR,Count,Link,Original,Product,Source,Weight
607,Childcare,Childcare,baby tetine attachment child pacifier tie choice attachment birth gift lollipop hanger handmade fabric attachment childcare,baby tetine attachment child pacifier tie choice attachment birth gift lollipop hanger handmade fabric attachment childcare,1.0,https://i.etsystatic.com/16756340/d/il/db211c/2222093640/il_340x270.2222093640_fmmj.jpg?version=0,Baby Tetine Attachment Child Pacifier Tie Choice Attachment Birth Gift Lollipop Hanger Handmade Fabric Attachment Childcare,baby tetine attachment child pacifier tie choice attachment birth gift lollipop hanger handmade fabric attachment childcare,etsy,1
608,Childcare,Childcare,48 millefiori 8 mm glasperlen handmade kugel,48 millefiori 8 mm glasperlen handmade kugel,1.0,https://i.etsystatic.com/14593373/d/il/0c107c/1637369977/il_340x270.1637369977_s16s.jpg?version=0,48 Millefiori 8 Mm Glasperlen Handmade Kugel,48 millefiori 8 mm glasperlen handmade kugel,etsy,1
635,Child Cosmetic,Child Cosmetic,baby nail trimmer,baby nail trimmer,152.0,https://cdn.shopify.com/s/files/1/0266/1541/4868/products/ecd75050166384dd8f7c0e9d8df2e34f.jpg?v=1577988704,Baby Nail Trimmer,baby nail trimmer,Trendy,1
625,Child Cosmetic,Child Cosmetic,child kit toiletry customizable,child kit toiletry customizable,47.0,https://i.etsystatic.com/11922213/d/il/df5d8f/2253435461/il_340x270.2253435461_e1yz.jpg?version=1,Child Kit Toiletry Customizable,child kit toiletry customizable,etsy,1
626,Child Cosmetic,Child Cosmetic,cosmetic makeup girl set,cosmetic makeup girl set,40.0,https://s.alicdn.com/@sc01/kf/Hf2c02a9a44a04e578085f8cb44d3e8c0F.jpg_300x300.jpg,Cosmetic Makeup Girl Set,cosmetic makeup girl set,alibaba,1
627,Child Cosmetic,Child Cosmetic,bag cosmetic make gift,bag cosmetic make gift,26.0,https://s.alicdn.com/@sc01/kf/HTB1x3Ppel1D3KVjSZFyq6zuFpXa7.jpg_300x300.jpg,Bag Cosmetic Make Gift,cosmetic bag,alibaba,1
629,Child Cosmetic,Child Cosmetic,liberty pocket pouch range,liberty pocket pouch range,3.0,https://i.etsystatic.com/7152651/c/2250/1788/0/826/il/2a0ce6/2227601391/il_340x270.2227601391_cvku.jpg,Liberty Pocket Pouch Range,liberty pocket pouch range,etsy,1
630,Child Cosmetic,Child Cosmetic,boo boo couture mini first aid kit refill kit arlo sheep designer first aid matching freezer pack matching bandage included,boo boo couture mini first aid kit refill kit arlo sheep designer first aid matching freezer pack matching bandage included,1.0,https://i.etsystatic.com/20820007/d/il/a1ed1e/2139692475/il_340x270.2139692475_7hks.jpg?version=1,Boo Boo Couture Mini First Aid Kit Refill Kit Arlo Sheep Designer First Aid Matching Freezer Pack Matching Bandage Included,boo boo couture mini first aid kit refill kit arlo sheep designer first aid matching freezer pack matching bandage included,etsy,1
631,Child Cosmetic,Child Cosmetic,40 removable sticker international world flag,40 removable sticker international world flag,1.0,https://i.etsystatic.com/13035486/d/il/6ff947/1047882587/il_340x270.1047882587_p7cm.jpg?version=0,40 Removable Sticker International World Flag,40 removable sticker international world flag,etsy,1
632,Child Cosmetic,Child Cosmetic,black navy white stripe clear pocket travel set organizer 4 size compliment ju ju diaper bag new mom baby shower gift,black navy white stripe clear pocket travel set organizer 4 size compliment ju ju diaper bag new mom baby shower gift,1.0,https://i.etsystatic.com/5495121/d/il/15ae9b/1144321252/il_340x270.1144321252_frng.jpg?version=0,Black Navy White Stripe Clear Pocket Travel Set Organizer 4 Size Compliment Ju Ju Diaper Bag New Mom Baby Shower Gift,black navy white stripe clear pocket travel set organizer 4 size compliment ju ju diaper bag new mom baby shower gift,etsy,1
633,Child Cosmetic,Child Cosmetic,child fleece pull hat,child fleece pull hat,1.0,https://i.etsystatic.com/11142711/d/il/8cc026/1746716741/il_340x270.1746716741_8ubh.jpg?version=0,Child Fleece Pull Hat,child fleece pull hat,etsy,1
634,Child Cosmetic,Child Cosmetic,baby cotton toiletry certified oeko tex 100 1 2 free harmful substance reach regulation 100 water repellent lining,baby cotton toiletry certified oeko tex 100 1 2 free harmful substance reach regulation 100 water repellent lining,1.0,https://i.etsystatic.com/11922213/c/2358/1872/0/178/il/047598/1764561265/il_340x270.1764561265_d8ak.jpg,Baby Cotton Toiletry Certified Oeko Tex 100 1 2 Free Harmful Substance Reach Regulation 100 Water Repellent Lining,baby cotton toiletry certified oeko tex 100 1 2 free harmful substance reach regulation 100 water repellent lining,etsy,1
636,Candle And Fragrance,Candle And Fragrance,candle fragrance scented soy,candle fragrance scented soy,213.0,https://s.alicdn.com/@sc01/kf/HTB1wLJmKh1YBuNjy1zcq6zNcXXap.jpg_300x300.jpg,Candle Fragrance Scented Soy,fragrance candle,alibaba,1
646,Candle And Fragrance,Candle And Fragrance,humidifier,humidifier,152.0,https://alidropship.com/wp-content/uploads/2019/09/8-humidifier.png,Humidifier,humidifier,Trendy,1
638,Candle And Fragrance,Candle And Fragrance,fragrance edp gourmand perfume,fragrance edp gourmand perfume,42.0,https://m.media-amazon.com/images/I/61vhY2VMv2L._AC_UL320_ML3_.jpg,Fragrance Edp Gourmand Perfume,fragrance edp gourmand perfume,amazon,1
639,Candle And Fragrance,Candle And Fragrance,tea light,tea light,2.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw8b27b849/product/13500060_01_001_01.jpg?sw=245&sh=279&sm=fit,Tea Light,tea light,hema,1
640,Candle And Fragrance,Candle And Fragrance,smudgestick fumigation stick purification sacred herb,smudgestick fumigation stick purification sacred herb,2.0,https://i.etsystatic.com/12294588/c/1080/858/0/0/il/9488e6/2257112173/il_340x270.2257112173_p5y3.jpg,Smudgestick Fumigation Stick Purification Sacred Herb,fumigation purification stick,etsy,1
642,Candle And Fragrance,Candle And Fragrance,fumigation baton smudge local bundle large format bio,fumigation baton smudge local bundle large format bio,1.0,https://i.etsystatic.com/18480336/d/il/85beb8/2049264152/il_340x270.2049264152_817j.jpg?version=0,Fumigation Baton Smudge Local Bundle Large Format Bio,fumigation baton smudge local bundle large format bio,etsy,1
643,Candle And Fragrance,Candle And Fragrance,100 pc 1 inch backflow incense cone choose five scent,100 pc 1 inch backflow incense cone choose five scent,1.0,https://i.etsystatic.com/6683519/d/il/f8399e/1986857673/il_340x270.1986857673_4ax3.jpg?version=0,100 Pc 1 Inch Backflow Incense Cone Choose Five Scent,100 pc 1 inch backflow incense cone choose five scent,etsy,1
644,Candle And Fragrance,Candle And Fragrance,exceptional offering aphrodite,exceptional offering aphrodite,1.0,https://i.etsystatic.com/14321844/d/il/e71b0e/1349460622/il_340x270.1349460622_3hw6.jpg?version=0,Exceptional Offering Aphrodite,exceptional offering aphrodite,etsy,1
645,Candle And Fragrance,Candle And Fragrance,fondant heart fragrance,fondant heart fragrance,1.0,https://i.etsystatic.com/13705330/d/il/0e7b4e/1096959485/il_340x270.1096959485_pw5x.jpg?version=0,Fondant Heart Fragrance,fondant heart fragrance,etsy,1
647,Blankets Rug,Blankets Rug,blanket rug x throw,blanket rug x throw,166.0,https://s.alicdn.com/@sc01/kf/H8990ed92ad014c4895e0cb4a31029b8c9.jpg_300x300.jpg,Blanket Rug X Throw,blanket rug,alibaba,1
658,Blankets Rug,Blankets Rug,plaid hoodie,plaid hoodie,152.0,//cdn.shopify.com/s/files/1/0070/7032/files/trending-products-plaid-hoodie.jpg?v=1582322627,Plaid Hoodie,plaid hoodie,Trendy,1
659,Blankets Rug,Blankets Rug,sofa cover,sofa cover,152.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/sofa-cover.jpg,Sofa Cover,sofa cover,Trendy,1
657,Blankets Rug,Blankets Rug,push blanket,push blanket,76.0,https://www.cloudways.com/blog/wp-content/uploads/image2-239-300x286.png,Push Blankets,push blanket,Trendy,1
651,Blankets Rug,Blankets Rug,holika blanket lipstick velvet,holika blanket lipstick velvet,6.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw6385ad65/product/17620004_01_001_02.jpg?sw=245&sh=279&sm=fit,Holika Blanket Lipstick Velvet,holika blanket lipstick velvet,hema,1
652,Blankets Rug,Blankets Rug,wool knitting merino chunky,wool knitting merino chunky,5.0,https://m.media-amazon.com/images/I/61SoxvBOzpL._AC_UL320_ML3_.jpg,Wool Knitting Merino Chunky,wool knitting merino chunky,amazon,1
653,Blankets Rug,Blankets Rug,farmhouse 50 camping fringe,farmhouse 50 camping fringe,3.0,https://m.media-amazon.com/images/I/91DMP0nXkjL._AC_UL320_ML3_.jpg,Farmhouse 50 Camping Fringe,farmhouse 50 camping fringe,amazon,1
654,Blankets Rug,Blankets Rug,fur faux fuzzy throw,fur faux fuzzy throw,3.0,https://m.media-amazon.com/images/I/71oWnEhRjpL._AC_UL320_ML3_.jpg,Fur Faux Fuzzy Throw,fur faux fuzzy throw,amazon,1
655,Blankets Rug,Blankets Rug,blanket ball baby,blanket ball baby,2.0,https://m.media-amazon.com/images/I/51DhuH650YL._AC_UL320_ML3_.jpg,Blanket Ball Baby,blanket ball baby,amazon,1
656,Blankets Rug,Blankets Rug,bedspread,bedspread,2.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dwf805e91d/product/05710196_01_001_02.jpg?sw=245&sh=279&sm=fit,Bedspread,bedspread,hema,1
791,Birthday And Events Accessories,Birthday And Events Accessories,party birthday decoration event,party birthday decoration event,77.0,https://s.alicdn.com/@sc01/kf/Haf91280d135b4fcc9963e981d0218b0da.jpg_300x300.jpg,Party Birthday Decoration Event,event birthday party ip,alibaba,1
797,Birthday And Events Accessories,Birthday And Events Accessories,custom birthday wedding bracelet,custom birthday wedding bracelet,16.0,https://i.etsystatic.com/15396194/d/il/f414d9/1894058979/il_340x270.1894058979_gmkf.jpg?version=0,Custom Birthday Wedding Bracelet,custom birthday wedding bracelet,etsy,1
798,Birthday And Events Accessories,Birthday And Events Accessories,cake topper round happy birthday red colour big size,cake topper round happy birthday red colour big size,3.0,https://s.alicdn.com/@sc01/kf/U63e8f6688fa945c8a0cd6f5723ef25364.jpg_300x300.jpg,Cake Topper Round Happy Birthday Red Colour Big Size,cake topper round happy birthday red colour big size,alibaba,1
799,Birthday And Events Accessories,Birthday And Events Accessories,personalised sunglasse perfect festival hen part stag event,personalised sunglasse perfect festival hen part stag event,3.0,https://i5.walmartimages.com/asr/39782485-dced-4650-8845-b4ec491bc10b_1.3caad4c85876f171b6b02da27a7d6c4a.jpeg?odnHeight=200&odnWidth=200&odnBg=ffffff,Personalised Sunglasse Perfect Festival Hen Part Stag Event,personalised sunglasse perfect festival hen part stag event,walmart,1
800,Birthday And Events Accessories,Birthday And Events Accessories,keyring keychain personalised gift,keyring keychain personalised gift,2.0,https://i.etsystatic.com/7264799/d/il/3ccc3a/1920740470/il_340x270.1920740470_7q7z.jpg?version=0,Keyring Keychain Personalised Gift,keyring keychain personalised gift,etsy,1
813,Beauty Accessories,Beauty Accessories,portable electric ionic hairbrush,portable electric ionic hairbrush,228.0,https://www.cloudways.com/blog/wp-content/uploads/Portable-Electric-Ionic-Hairbrush.jpg,Portable Electric Ionic Hairbrush,portable electric ionic hairbrush,Trendy,1
816,Beauty Accessories,Beauty Accessories,bohemian earring,bohemian earring,228.0,https://www.cloudways.com/blog/wp-content/uploads/Bohemian-Earrings.jpg,Bohemian Earrings,bohemian earring,Trendy,1
811,Beauty Accessories,Beauty Accessories,manicure milling drill bit,manicure milling drill bit,152.0,https://www.cloudways.com/blog/wp-content/uploads/Manicure-Milling-Drill-Bit.jpg,Manicure Milling Drill Bit,manicure milling drill bit,Trendy,1
812,Beauty Accessories,Beauty Accessories,waterproof eyebrow liner,waterproof eyebrow liner,152.0,https://www.cloudways.com/blog/wp-content/uploads/Waterproof-Eyebrow-Liner.jpg,Waterproof Eyebrow Liner,waterproof eyebrow liner,Trendy,1
815,Beauty Accessories,Beauty Accessories,spider nail gel,spider nail gel,152.0,https://www.cloudways.com/blog/wp-content/uploads/Spider-Nail-Gel.png,Spider Nail Gel,spider nail gel,Trendy,1
817,Beauty Accessories,Beauty Accessories,makeup jewel,makeup jewel,152.0,https://alidropship.com/wp-content/uploads/2019/07/ali24-min.png,Makeup Jewels,makeup jewel,Trendy,1
818,Beauty Accessories,Beauty Accessories,nail décor,nail décor,152.0,https://alidropship.com/wp-content/uploads/2019/07/ali25-min.png,Nail Décor ,nail décor,Trendy,1
819,Beauty Accessories,Beauty Accessories,hair clip pin,hair clip pin,152.0,https://alidropship.com/wp-content/uploads/2019/07/ali26-min.png,Hair Clips And Pins,hair clip pin,Trendy,1
820,Beauty Accessories,Beauty Accessories,eyelashe,eyelashe,152.0,https://108658-309052-raikfcquaxqncofqfm.stackpathdns.com//wp-content/uploads/2019/07/Eyelashes-300x169.jpg,Eyelashes,eyelashe,Trendy,1
821,Beauty Accessories,Beauty Accessories,scalp scrub,scalp scrub,152.0,https://lh3.googleusercontent.com/proxy/OnU-zgzHtJl2QTyIslrNuTMcycneWK2ueN5I0FFb0JzhC0nzOQs0AniDEFpS8LGtnsg0RONyKXseCDePbZlrg0ufLA6PpLxcQQdTdyZH3lq4c6E6ksV79r8AncKUy_eDsQ3UJOtJb6HU3nI,Scalp Scrub,scalp scrub,Trendy,1
801,Beauty Accessories,Beauty Accessories,beauty accessor face brush,beauty accessor face brush,92.0,https://s.alicdn.com/@sc01/kf/H3d06438a9ef24e19aae957b0e72c4b2a2.jpg_300x300.jpg,Beauty Accessor Face Brush,beauty accessor face brush,alibaba,1
814,Beauty Accessories,Beauty Accessories,minimalist jewelry,minimalist jewelry,76.0,//cdn.shopify.com/s/files/1/0070/7032/files/13-jewelry-product.png?format=webp&v=1544032616,Minimalist Jewelry,minimalist jewelry,Trendy,1
802,Beauty Accessories,Beauty Accessories,hair accessor elastic pack,hair accessor elastic pack,14.0,https://i.etsystatic.com/15487310/d/il/1e36d8/1795376421/il_340x270.1795376421_268i.jpg?version=0,Hair Accessor Elastic Pack,hair accessor elastic pack,etsy,1
803,Beauty Accessories,Beauty Accessories,hair accessory fine bar,hair accessory fine bar,11.0,https://i.etsystatic.com/12642767/c/2647/2104/79/0/il/fed8e5/2204080973/il_340x270.2204080973_j8yv.jpg,Hair Accessory Fine Bar,hair accessory fine bar,etsy,1
804,Beauty Accessories,Beauty Accessories,plaster,plaster,8.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw0d295b20/product/11901931_01_001_02.jpg?sw=245&sh=279&sm=fit,Plaster,plaster,hema,1
805,Beauty Accessories,Beauty Accessories,bridal wedding pearl comb,bridal wedding pearl comb,7.0,https://i.etsystatic.com/6871773/c/800/635/0/40/il/3f634d/1750320201/il_340x270.1750320201_m310.jpg,Bridal Wedding Pearl Comb,bridal wedding pearl comb,etsy,1
806,Beauty Accessories,Beauty Accessories,headband baby head turban,headband baby head turban,5.0,https://i.etsystatic.com/20901648/d/il/2efcdd/2232805399/il_340x270.2232805399_ll7o.jpg?version=0,Headband Baby Head Turban,headband baby head turban,etsy,1
807,Beauty Accessories,Beauty Accessories,brush foundation,brush foundation,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw4d8ecf85/product/11201321_01_001_01.jpg?sw=245&sh=279&sm=fit,Brush Foundation,brush foundation,hema,1
808,Beauty Accessories,Beauty Accessories,mirror,mirror,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw68792ea4/product/11821034_01_001_01.jpg?sw=245&sh=279&sm=fit,Mirror,mirror,hema,1
809,Beauty Accessories,Beauty Accessories,scrunchie,scrunchie,4.0,https://www.hema.com/dw/image/v2/BBRK_PRD/on/demandware.static/-/Sites-HEMA-master-catalog/default/dw458bad96/product/11870122_01_001_02.jpg?sw=245&sh=279&sm=fit,Scrunchie,scrunchie,hema,1
810,Beauty Accessories,Beauty Accessories,bath,bath,3.0,https://i.etsystatic.com/22007247/d/il/34cb22/2138774000/il_340x270.2138774000_1qtm.jpg?version=0,Bath,bath,etsy,1
671,Beach And Pool Accessories,Beach And Pool Accessories,pvc inflatable beer pong ball table,pvc inflatable beer pong ball table,152.0,https://www.cloudways.com/blog/wp-content/uploads/PVC-Inflatable-Beer-Pong-Ball-Table.jpg,Pvc Inflatable Beer Pong Ball Table,pvc inflatable beer pong ball table,Trendy,1
672,Beach And Pool Accessories,Beach And Pool Accessories,baby kid water play mat,baby kid water play mat,152.0,https://www.cloudways.com/blog/wp-content/uploads/Baby-Kids-Water-Play-Mat.jpg,Baby Kids Water Play Mat,baby kid water play mat,Trendy,1
660,Beach And Pool Accessories,Beach And Pool Accessories,pool swimming accessor equipment,pool swimming accessor equipment,111.0,https://s.alicdn.com/@sc01/kf/H500952211e384425b8b5e92db9fc505d7.jpg_300x300.jpg,Pool Swimming Accessor Equipment,accessor pool towel beach,alibaba,1
663,Beach And Pool Accessories,Beach And Pool Accessories,barefoot sandal beach wedding,barefoot sandal beach wedding,14.0,https://i.etsystatic.com/6832988/d/il/168945/364085395/il_340x270.364085395_mp5i.jpg?version=1,Barefoot Sandal Beach Wedding,barefoot sandal beach wedding,etsy,1
664,Beach And Pool Accessories,Beach And Pool Accessories,pool blue aqua tie,pool blue aqua tie,10.0,https://s.alicdn.com/@sc01/kf/HLB16Gb.QQzoK1RjSZFlq6yi4VXa5.jpg_300x300.jpg,Pool Blue Aqua Tie,pool blue aqua tie,alibaba,1
665,Beach And Pool Accessories,Beach And Pool Accessories,sarong cover pareo party,sarong cover pareo party,8.0,https://i.etsystatic.com/7670955/c/1250/992/0/262/il/18b0eb/1202391868/il_340x270.1202391868_opro.jpg,Sarong Cover Pareo Party,sarong cover pareo party,etsy,1
666,Beach And Pool Accessories,Beach And Pool Accessories,summer beach party commercial,summer beach party commercial,7.0,https://i.etsystatic.com/9166291/d/il/4ea65c/1499481706/il_340x270.1499481706_l5ds.jpg?version=0,Summer Beach Party Commercial,summer beach party commercial,etsy,1
667,Beach And Pool Accessories,Beach And Pool Accessories,audemar 3mm thick aluminum 2 5mm stainle steel curve outdoor shower accessor,audemar 3mm thick aluminum 2 5mm stainle steel curve outdoor shower accessor,3.0,https://s.alicdn.com/@sc01/kf/HTB1jXzDgnXYBeNkHFrdq6AiuVXaY.jpg_300x300.jpg,Audemar 3Mm Thick Aluminum 2 5Mm Stainles Steel Curve Outdoor Shower Accessor,audemar 3mm thick aluminum 2 5mm stainle steel curve outdoor shower accessor,alibaba,1
668,Beach And Pool Accessories,Beach And Pool Accessories,lightroom preset beach mobile,lightroom preset beach mobile,3.0,https://i.etsystatic.com/21689129/c/2000/1589/0/205/il/a052f1/2156507741/il_340x270.2156507741_immb.jpg,Lightroom Preset Beach Mobile,lightroom preset beach mobile,etsy,1
669,Beach And Pool Accessories,Beach And Pool Accessories,sling mesh beach ring,sling mesh beach ring,2.0,https://i.etsystatic.com/18277301/c/1050/833/0/30/il/e1e616/1617481536/il_340x270.1617481536_mc7s.jpg,Sling Mesh Beach Ring,sling mesh beach ring,etsy,1
670,Beach And Pool Accessories,Beach And Pool Accessories,white golf visor cruise,white golf visor cruise,2.0,https://i.etsystatic.com/12057449/d/il/84f996/1372116839/il_340x270.1372116839_iono.jpg?version=0,White Golf Visor Cruise,white golf visor cruise,etsy,1
